Time, Username, Tweet, Replies, Retweets, Likes, Language, urlStatus
May 4,@Aljaelanie3,"Tetap
 aja saya sdh atur smua sampai saya restar hp bahkan smua no indosat di 
area saya mengalami eror bahkan lemot tlg ditangani untuk area jl.rm 
kahfi 1 ciganjur jagakarsa jakselpic.twitter.com/AkkNHMoMbG",1,0,1,Indonesian,https://twitter.com/Aljaelanie3/status/992400624997154817
May 4,@syafirafuriyy,"tetap saja jaringan internetnya tdk berjalan, padahal kuota dan sinyal banyak. lalu bagaimana ini sampai kapan?",1,0,1,Indonesian,https://twitter.com/syafirafuriyy/status/992394989765255169
May 4,@w4w4npay,Kasihan Yg jadi CS @IndosatCare di maki2 melulu ,0,0,1,Indonesian,https://twitter.com/w4w4npay/status/992301486494253056
May 4,@yogaaaa21,"ternyata bukan cuma gw aja ya yang pulsanya kesedot terus""an.... gw dm nih mimin kampret gak pernah di bales su!",0,0,6,Indonesian,https://twitter.com/yogaaaa21/status/992285353296838656
May 4,@irawand07,"Kalo bkin status isinya gratis2, tapi komennya pada komplain ksedot pulsa, indsat buta & tuli.",3,0,4,Indonesian,https://twitter.com/irawand07/status/992285179086450689
May 4,@zicofeliciano,"@IndosatCare
 tiba2 ada layanan premium aktif. padahal HP jarang digunakan. jadi 
benar ya isunya bahwa indosat menyedot pulsa pelanggannya dengan cara 
seperti ini?pic.twitter.com/U5JdigPm50",0,0,0,Indonesian,https://twitter.com/zicofeliciano/status/992265275130105856
May 4,@CunayyH,"Apaaann, saya klo beli kartu sdah lgsung registrasii kok, ini buktinya ,masa blm diregistrasipic.twitter.com/2Xvkquq0au",2,0,0,Indonesian,https://twitter.com/CunayyH/status/992261696461795329
May 4,@onexs46,Bales dmku sudah mulai 2 bulan ndak dibales2 padahal updete status.,1,0,0,Indonesian,https://twitter.com/onexs46/status/992261191551479808
May 4,@metrianda,"@IndosatCare lu CS gawe lu apa sih??? Segitu susah nya bales DM gua? kalau gamau menangani keluhan, quit your job.",0,1,0,Indonesian,https://twitter.com/metrianda/status/992255899346456581
May 4,@mm_munif,"@IndosatCare  kenapa indosat msh aja mencuri pulsa pelanggannya? Maret 2018 lalu, Kompas memberitakan bhw Indosat akan mengembalikan pulsa",1,1,0,Indonesian,https://twitter.com/mm_munif/status/992215626709024774
May 4,@donpalker,"Udah sering dipancing....kadang malah ilang sinyalnya....

Ada saran yg lebih booming gak...?
Kayak racun kalajengking....",0,0,3,Indonesian,https://twitter.com/donpalker/status/992209861457801216
May 4,@andikapultra,Keluhan buat cs @IndosatCare yg gak balesin customer bisa di laporin kmn ya,0,0,1,Indonesian,https://twitter.com/andikapultra/status/992137441933864960
May 3,@titatitaaa_,"Tdk ada notifikasi apapun. Setiap saya isi pulsa pasti terpotong, terpotong nya 1900-3000.",2,0,2,Indonesian,https://twitter.com/titatitaaa_/status/992076225521700864
May 3,@titatitaaa_,Saya males pake indosat pulsa ilang mulu tiap pengisian pulsa. Padahal ga pernah ikutan apa apa,3,0,7,Indonesian,https://twitter.com/titatitaaa_/status/992074303460945921
May 3,@tracobid,"Pulsa saya hilang begitu saja ketika mau paketin internet, tolong di refund ya pulsa nya",1,0,1,Indonesian,https://twitter.com/tracobid/status/992057042989862918
May 3,@LyzhaLasabuda,"@IndosatCare min mau minta tolong,ho saya hilang tolong bantu cek posisi hp bisa ?",0,0,1,Indonesian,https://twitter.com/LyzhaLasabuda/status/992008818220384257
May 3,@LyzhaLasabuda,@IndosatCare min kok gak bisa nyambung ke cs mau pengaduan langsung,0,0,1,Indonesian,https://twitter.com/LyzhaLasabuda/status/992008568088870912
May 3,@cristiana_59,"@IndosatCare Hallo min, knpa ya nomer indosat saya pulsanya kepotong trus? Mhon infonya bgaimana cra mmberhentiknnya",1,0,1,Indonesian,https://twitter.com/cristiana_59/status/991880682648424449
May 3,@ajiseno555,Pakai provider lain aja ahh..saya dah ganti dan jeng jeng...lancar..4G nya beneran bukan tempelan 4G tp nyatanya edge.,0,0,0,Indonesian,https://twitter.com/ajiseno555/status/991790288006823936
May 3,@david_yp,Suwe kak,0,0,0,,https://twitter.com/david_yp/status/991758953368371200
May 2,@nicco_ap12,"Indosat
 jancok...saya pelanggan sudah sktr 10th, tp knp kualitas semakin buruk?
 Apa harus ditinggalkan pelanggan dulu baru indosat berbenah? Haahh??",2,0,5,Indonesian,https://twitter.com/nicco_ap12/status/991692723055808518
May 2,@galery_kecil,"Email sdh di Dm sdh.. blom ada tanggapan apa atas pemotongan plsnya..

Cc : @kemkominfo",0,0,1,Indonesian,https://twitter.com/galery_kecil/status/991691409064321024
May 2,@bunda_Shakila,Ya Allah kak..tolong donk lagi di kejar deadline...Twitter lancar browser naudzubillah ,1,0,1,Indonesian,https://twitter.com/bunda_Shakila/status/991671755927252993
May 2,@YuqlaF,"Memang
 udah berapa kali pulsa saya hilang tanpa ada kejelasan dari pihak im3, 
apa perlu kita bikin laporan ke polisi bahwa pulsa kita di curi operator
 im3 sendiri, dengan modus seperti ini. Terimakasih",3,0,4,Indonesian,https://twitter.com/YuqlaF/status/991641028724584448
May 2,@faisalganzavi,"Ngetwit bisa, respon DM nggak, kan bangke banget @IndosatCare.. Tot lah",1,0,2,Indonesian,https://twitter.com/faisalganzavi/status/991640238836469761
May 2,@dharyonosc,Quote yg sangat indah...tp kapan sinyalmu bagus??,2,0,2,Indonesian,https://twitter.com/dharyonosc/status/991628582320406528
May 2,@fahmiach_,Transfer pulsa sesama Indosat aja susah. Alias gagal terus.,2,0,4,Indonesian,https://twitter.com/fahmiach_/status/991621949280342016
May 2,@kentangrebus_,"Min, tolong hentikan Layanan Prime Joy di kartu indosat saya. Terima kasih",0,0,2,Indonesian,https://twitter.com/kentangrebus_/status/991618781456691200
May 2,@ellDK_,"DM
 gue udah 10 hari ga di tanggapin. Udah berkali² mention di jor in gitu 
aja. Nomer udah gua kasih surh dicek ga digubris. Harus kah berkata 
kasar?",2,1,0,Indonesian,https://twitter.com/ellDK_/status/991577570331115520
May 2,@lalaadio,Boleh minta tolong cek nomorku gak ? Apakah ada masalah ?,0,0,1,Indonesian,https://twitter.com/lalaadio/status/991563873403650049
May 2,@Avin_Luchu,"@indosatcare
 Apakah Kuota yg di Jual di Kudo,  itu Berlaku Masa aktif 24 jam,  Untuk
 Semua jarinagan,  atau itu hanya kuota extra??  Mohon bantuan nya",2,0,1,Indonesian,https://twitter.com/Avin_Luchu/status/991524263084503041
May 2,@IlzaFh,"@IndosatCare saya pakai im3 dengan nomor 085871102403 paket malam masih ada 11,9GB tapi kenapa gak bisa digunakan ya?",0,0,1,Indonesian,https://twitter.com/IlzaFh/status/991435413288972288
May 2,@dr_alimi,"@IndosatCare saya abis ngisi pulsa 75rb...niatnya mau beli paketan indosat via MyIm3..e blm sempat beli pulsa sdh habis kesedot.
Kayak gt kah cara indosat nyari duit?nyari untung?",0,0,1,Indonesian,https://twitter.com/dr_alimi/status/991395107906596865
May 2,@RianHandrijoko,"Baru
 sadar SAYA...!!! PULSA DIKORUPSI INDOSAT...!! PERHATIKAN, TANGGAL 27 
TOPUP 25RB. KEMUDIAN Liat Foto dipostingan bawah ini, Krn gak bisa 
posting 2 foto sekaligus...pic.twitter.com/De20paPluc",0,0,2,Indonesian,https://twitter.com/RianHandrijoko/status/991363675716968449
May 2,@bayuuuu,"maaf
 nih min, udah 3bulan ini indosat di daerah sy sinyalnya ilang trs, 4G 
juga jelek. Padahal sebelum itu 4G nya kenceng. Padahal bulanan juga 
lancar sy bayarnya. Gmn ini?",1,0,1,Indonesian,https://twitter.com/bayuuuu/status/991362630290849793
May 1,@aldian21,@IndosatCare dirumah saya kalisari jaktim tidak dapat sinyal 4g,0,0,0,Indonesian,https://twitter.com/aldian21/status/991327200879173632
May 1,@jaeminoonim,Cara cek nomer kita sendiri gimana ya? Saya lupa belum ngesave nomer barunya dan kartu perdananya gatau dimana,1,0,0,Indonesian,https://twitter.com/jaeminoonim/status/991303302515060738
May 1,@_briliiyan,aku DM ga di respon sama sekali udah 3hari loh,0,0,2,Indonesian,https://twitter.com/_briliiyan/status/991296765482577920
May 1,@aggifari,"@IndosatCare wagelaseh ini indosat, saya baru banget nge-unreg dan langsung matiin paket data, langsung kesedot 11700 ",2,0,0,Indonesian,https://twitter.com/aggifari/status/991290742487244801
May 1,@YudhaAdityaB,"Tiap komplain suruh restart hp lah, on-off data lah. Udah dipraktekin tp problem ga solved, maunya gimana?pic.twitter.com/MFMD3YyqTf",0,0,0,Indonesian,https://twitter.com/YudhaAdityaB/status/991289265500766208
May 1,@officialmarco18,"@IndosatCare
 Admin saya mengeluhkan pemotongan pulsa, tapi tidak kunjung ditanggapi.
 Saya tidak meminta pulsanya kembali cuman tolong penjelasannya. Soalnya
 selama pemakaian tidak ada sms notifikasi yang menandakan pulsa 
terpakai. Tolong responnya, 4hari saya nunggu?pic.twitter.com/ZyBC3diN7l",0,0,0,Indonesian,https://twitter.com/officialmarco18/status/991257986210316288
May 1,@RiizK_,@IndosatCare dr tgl 24 coba registrasi selalu gagal karna sistem sibuk. sampai pd hari ini akhirnya terblokir. mohon bantuanyapic.twitter.com/pKQ2oSEO8b,0,0,0,Indonesian,https://twitter.com/RiizK_/status/991241341882396677
May 1,@Ravie_Razeher,"@IndosatCare haloo mimin pulsa aku kesedot lagi ini padahal kuota msh 300 mb trus masa aktif paket yellow ny juga blm abis..
Tolong bisa di kembalikan pulsa ny, terima kasihpic.twitter.com/eZ92xbtJcX",1,0,0,Indonesian,https://twitter.com/Ravie_Razeher/status/991241025938112512
May 1,@NinaAfrillia,"@IndosatCare
 min kakak saya pake indosat mau beli paket freedom ga bisa katanya 
masih paket terdaftar di paket freedom 2get1, mau di unreg ke 990 ga 
bisa kirim sms. Via myim3 juga ga bisa. Help no 081514844170",1,0,0,Indonesian,https://twitter.com/NinaAfrillia/status/991230236149743616
May 1,@mizyal,"@IndosatCare
 min kok saya gak berlangganan paket yellow tapi kok kesedot terus 
pulsanya. Terus pas saya unreg kok malah kena tarif per kb. Hilang pulsa
 30rb. Padahal saya pake wifi ga pake data seluler. Tolong tanggapannya.
 Dan ini gak cuma sekali. Udah berkali2.",0,0,0,Indonesian,https://twitter.com/mizyal/status/991221180412538880
May 1,@Andiariestya,"hi, kenapa payment method indosat billing di nomer saya unavailable ya? cara settingnya gimana? terima kasih.pic.twitter.com/Ca2PA3dKHn",0,0,0,Indonesian,https://twitter.com/Andiariestya/status/991219716202024960
May 1,@alifdianp,"@IndosatCare
 tiba2 dapat sms seperti ini, pulsa terpotong terus.. padahal sy nggak 
pernah daftar konten apapun. Sudah di-unreg tetep gabisa. Gimana nih 
kerjaan indosat?pic.twitter.com/QNHD7Deb8q",2,0,0,Indonesian,https://twitter.com/alifdianp/status/991209063085035520
May 1,@jj_185,"@indosatcare Min, pulsaku knp tiba2 kepotong? Padahal pulsa data masih ada",1,1,0,Indonesian,https://twitter.com/jj_185/status/991196913788641280
May 1,@hizkiaronney,"nomor saya ini tidak bisa dipakai internet, kenapa ya? apa indosat lagi gangguan? 
#INDOSATERORpic.twitter.com/wYaW3sikjJ",0,0,0,Indonesian,https://twitter.com/hizkiaronney/status/991196707059679232
May 1,@DillaSepti,"@IndosatCare
  min saya mohon penjelasannya, ini saya mau unreg paket daily 
unlimited, malah yang ter unreg duluan paket haji sedangkan itu sudah 
unreg dari bulan februari. Sehingga paket daily unlimited saya terus 
berlanjut. Mohon penjelasannya terima kasihpic.twitter.com/yXllfRCAZD",1,0,0,Indonesian,https://twitter.com/DillaSepti/status/991184536703664128
May 1,@naaoo29,"@IndosatCare
 min no saya terdaftar layanan, padahal saya tidak pernah berlangganan 
layanan apapun. Setelah saya coba stop (*123*44#) tapi tidak ada respon 
lanjut.
Tolong bantuannya min.
Ini nih yang sering bikin pulsa kepotong tanpa sebabpic.twitter.com/lKsH4ufV6J",0,0,0,Indonesian,https://twitter.com/naaoo29/status/991180627511656448
May 1,@RinandaTR,"itupun
 saya sudah memakai mode 2G/4G. dan ini bukan yg pertama. sering sekali 
indosat menyedot pulsa. setelah sharing di instagram ternyata temen2 
syaa juga ada yg hilang tbtb dr 40-50rb pulsanya. berarti bukan saya 
saja. emg begini indosat ya.",0,0,0,Indonesian,https://twitter.com/RinandaTR/status/991169061584125952
May 1,@RinandaTR,"wahh
 sayang sekali ya harus seperti itu pelayanannya. sangat amat disygkan 
pulsa tbtb ilang begitu aja. saya sudah airplane mode setelah semenit 
ilang 100 rupiah. namun 9900nya ilang tbtb pas cek pulsa lagi. provider 
lain gaada yg gitu kayanya. hehe",0,0,0,Indonesian,https://twitter.com/RinandaTR/status/991168595383074816
May 1,@iwanoyee,"@IndosatCare
 kenapa tanggapan dr keluhan saya  cuma ini ya...jelas2 saya slalu 
aktifkan vpn dr aplikasi tersebut walau saya tidak pakai untuk nonton 
youtube..pic.twitter.com/ScNUHIvjDx",0,0,0,Indonesian,https://twitter.com/iwanoyee/status/991168141093883905
May 1,@wirdania_,"@IndosatCare
 Halo kak, barusan saya daftar paket freedom M . Apakah paket data 1 
Giga sehari otomatis di unreg ? Atau akan tetap aktif dan memotong pulsa
 seribu setiap hari ?",0,0,0,Indonesian,https://twitter.com/wirdania_/status/991153637110902785
May 1,@adicacing,Sip nuhun atuh nya kang tito meni bageur ih,0,0,1,Indonesian,https://twitter.com/adicacing/status/991153313553903616
May 1,@untaridayu,"@IndosatCare min, TOLONG BANGET RESPONNYA, nomer saya masih gabisa buat sms, ini kenapa ya? Buat telpon bisa. Thanks kalo mau responpic.twitter.com/3oq71KSYTW",1,0,0,Indonesian,https://twitter.com/untaridayu/status/991150918287605760
May 1,@haribebaz,"@IndosatCare
 lah ini gimana ceritanya min, katanya mau diperpanjang paket internet 
saya, la kok sudah kelewat jam gak diperpanjang juga.. Tlong cpt 
ditanggapipic.twitter.com/kgXkLo19xt",0,0,0,Indonesian,https://twitter.com/haribebaz/status/991138010077970432
May 1,@kanausw,"@IndosatCare
 Nomor saya tidak bisa mendaftarkan paket yellow di *123*111# kenapa ya?
 Di *123# juga tidak ada pilihan paket yellow. Saya kalau maketin harus 
lewat web. Apakah bisa dibantu untuk membuat nomor saya bisa mengakses 
*123# untuk paket yellow?",1,0,0,Indonesian,https://twitter.com/kanausw/status/991137976779395073
May 1,@anisa_ox,"@IndosatCare
 Kenapa sekarang, im3 ga bisa beli masa aktif ya? Udah SMS ke 555 tapi 
ga ada balasan. Udh coba beberapa kali, restart HP, copot kartu masih 
sama aja. Knp itu min? Thx",1,0,0,Indonesian,https://twitter.com/anisa_ox/status/991131609871958017
May 1,@yuniaistiyati,"Sudah,
 tapi tetap sama saja. Ada cara lain? Dari restart, flight unflight, 
matiin data nyalain data, ngubah sinyal 3G ke otomatis 4G, tapi sama 
sajaa",0,0,0,Indonesian,https://twitter.com/yuniaistiyati/status/991130720503447554
May 1,@puutriz,"@IndosatCare
 bisanya membuat kesal saja! saya gagal beli paket internet gara² pulsa 
ga cukup, pas dicek ternyata pulsanya emang berkurang tanpa alasan yg 
jelas.",0,0,0,Indonesian,https://twitter.com/puutriz/status/991129737060798464
May 1,@P_Intan13,sudah saya UNREG tapi masih dapat sms seperti ini dan paket masih berlangganan.pic.twitter.com/Na6Ktj4gaN,1,0,0,Indonesian,https://twitter.com/P_Intan13/status/991125596087369728
May 1,@bagus_sasmito,"Ini
 koq malah dibelokkan ke ‘registrasi sim card’. Masalah saya ADALAH 
TIDAK BISA TRANSFER PULSA. Tolong baca runut ke atas DM yang sudah 
dijawab CS sebelumnya.",0,0,0,Indonesian,https://twitter.com/bagus_sasmito/status/991124348042817537
May 1,@Haai_kal,@IndosatCare min ini gimana caranya nyetop paket yellow sih? Dia otomatis perpanjang terus. Di pilihan gk ada buat stop berlangganan. Parah!,0,0,0,Indonesian,https://twitter.com/Haai_kal/status/991123955648901121
May 1,@nsynoonana,"@IndosatCare min, mau tanya. kuota reg udh abis tp kuota midnight msh ada. misal ak aktifin kuota 1gb 1000, kuota midnightnya msh bs dipake?",1,0,0,Indonesian,https://twitter.com/nsynoonana/status/991123314650238976
May 1,@lestiyo_wahyudi,"Ajay baget udah dpt sms gini eh pas idupin data kok malah pulsa kesesdot ,ngeselin woy! gimana nii solusi indosat ????pic.twitter.com/G6wImq6JZx",0,0,0,Indonesian,https://twitter.com/lestiyo_wahyudi/status/991122006148988930
May 1,@mizyal,"@IndosatCare @IndosatCare
 min kok saya gak berlangganan paket yellow tapi kok kesedot terus 
pulsanya. Terus pas saya unreg kok malah kena tarif per kb. Hilang pulsa
 30rb. Padahal saya pake wifi ga pake data seluler. Tolong tanggapannya.
 Dan ini gak cuma sekali. Udah berkali2.",0,0,0,Indonesian,https://twitter.com/mizyal/status/991121950163451904
May 1,@adindadewi2961,"@IndosatCare
 saya mau ganti kepemilikan kartu saya nih, gmn ya caranya?ada 
persyaratan yg harus dibawa ga?harus pake ktp atau engga?klo blm punya 
bisa diganti pake id lain engga kaya kartu pelajar?saya mau ganti ke 4g 
soalnya tp lupa waktu di daftarin atas nama siapa jd mau ganti",1,0,0,Indonesian,https://twitter.com/adindadewi2961/status/991121938310283265
May 1,@GedeSmara,@IndosatCare kira kira kenapa ya pulsa selalu berkurang padahal saya ikut paket inet dan voice. Sms jg ga pernah 6281553277446pic.twitter.com/oGQGKX13zi,1,0,0,Indonesian,https://twitter.com/GedeSmara/status/991120952946704384
May 1,@Lyon_bastiia,"masih
 lemot min, dari semalem ini ga ada perubahan.. atau emang lagi ada 
masalah untuk jaringan di sekitar daerah rumah saya? tolong di tindak 
lanjuti ya",1,0,0,Indonesian,https://twitter.com/Lyon_bastiia/status/991117170082955264
May 1,@arifinndutz,"@IndosatCare masih ada aja yg beginian min, #nyampah soalnya! Blokir min, tkutnya ada kena modusnya....pic.twitter.com/3QG3sRW0Q9",1,0,0,Indonesian,https://twitter.com/arifinndutz/status/991115666680774657
May 1,@azzikry_diana,"@IndosatCare
 min kenapa sinyal 4G saya selalu hilang jika dinyalakan paket datanya, 
tapi jika paket data dimatikan baru sinyal 4Gnya ada lagi. Itu kenapa?",1,0,0,Indonesian,https://twitter.com/azzikry_diana/status/991114821646069761
May 1,@januarifauzan,"Kartu
 indosat, mohonlah saya. Dibantu jaringannya, padahal saya sudah di 
kota, tapi seperti di hutan, tolong sinyalnya diperbaiki, nunggu 
browsing sampai setengah jam kemudian baru bisa itupun lambat, tolonglah
 di cek nomor ini 085668907628pic.twitter.com/dL0LHauwXW",0,0,0,Indonesian,https://twitter.com/januarifauzan/status/991109734781435904
May 1,@Yurizofandrea1,"woii
 anjrit... aku tidak ada pake iring indosat alghazali sama via valen.. 
kenapa otomatis dia terdaftar pant*k.. udah aku matikan bisa pula aktif 
sendiri... kan anjing.. no aku 085658520208.. itu aku kirim ss nya... 
pant*k lah.. habis gitu aja pulsa aku...pic.twitter.com/IYPstwVMIC",0,0,0,Indonesian,https://twitter.com/Yurizofandrea1/status/991107391570624512
May 1,@hwangbiii,"@IndosatCare @IM3Ooredoo
 ini knpa dr dulu - skg kena layanan konten mulu.Pdahal udah di 
unreg.Sampe capek tiap kali musti unreg melulu.Sehar sampe bs kepotong 
pulsa 2,200 -_-",0,0,0,Indonesian,https://twitter.com/hwangbiii/status/991106337797898241
May 1,@zakiairfin,"@IndosatCare
 tolong di cek kenapa kok dua hari ini speed internet nomor ku bisa jadi
 lemot bgt padahal sebelumnya bisa dapet 1.5-2mbps, lokasi di kota 
Semarang. 085695850191, terdaftar di paket unlimited Rp 165k.",1,0,0,Indonesian,https://twitter.com/zakiairfin/status/991105688079253504
May 1,@chandrahadi97,"@IndosatCare
 Selamat Pagi Indosat, td nomer saya terblokir krn blm regist, tadi saya
 sdh regist&berhasil tp internetnya tetap tdk jalan ya?",1,0,0,Indonesian,https://twitter.com/chandrahadi97/status/991105523184320512
Jun 30,@sherly_SDPS,@IndosatCare ada ga paket perbulan yg ga terpotek potek begini? maksudnya yg 24 jam ga pake kebagi bagi midnight? hmmmpic.twitter.com/vE1S7Dah0e,0,0,0,Indonesian,https://twitter.com/sherly_SDPS/status/1012816511184932865
Jun 29,@Khaniffla,"Min, kuota 24 Jam & 4G kan sudah habis sisa kuota malam 01-06 sebanyak 15GB . Semisal saya paketin kuota lagi, itu kuota malam saya bakal terakumulas (data rollover) tidak ya? Bakal nambah ke paket terbaruku, atau bakal hangus/ilang? Terima kasih.",1,0,0,Indonesian,https://twitter.com/Khaniffla/status/1012738429375803392
Jun 29,@valencia_nez,"@IndosatCare, min kok tiba2 paket angus ya? Tadi siang masih di pake dengan lancar, magrib ini angus gitu aja.
Gaada pemberitahuan apa2 tiba2 ga terdaftar paket, baru beli 7gb kemaren...pic.twitter.com/FTvfXAizox",1,0,0,Indonesian,https://twitter.com/valencia_nez/status/1012665952792502273
Jun 29,@ichsan_fajar,@IndosatCare hallo indosat. Boleh gak ya dibenerin jaringannya. 4G tp lemot banget kaya 2G. Percuma kuota banyak tp koneksi nya lambat begini. Solusi yg d kasih cm piluh jaringan manual trus ubah otomatis. Udah d lakuin tp tetep aja lemot.pic.twitter.com/x2uuCMqlDG,0,0,1,Indonesian,https://twitter.com/ichsan_fajar/status/1012651771435479040
Jun 29,@farinachairun,"@IndosatCare @SpotifyID Halo, saya selama ini mengakses Spotify Premium pakai paket Indosat. Knp hari ini tiba2 acc saya (dgn username nmr indosat) jadi Spotify Free ya? Pihak Indosat blg nmr saya tdk bermasalah, apakah kerjasama Spotify-Indosat sudah selesai?",3,0,1,Indonesian,https://twitter.com/farinachairun/status/1012651082827198464
Jun 29,@NANDIMZ,@IndosatCare ini knp sinyal internet Indosat berat banget? Ga dikotak ga di daerah sama aja kalo internetan berat padahal signal udah 4G,0,0,1,Indonesian,https://twitter.com/NANDIMZ/status/1012642963896217600
Jun 29,@the_congi,"lha pigimane sih, diskon utawa free langganan akun premium itu kan NILAI TAMBAH kalau langganan freedom Indosat, kalau cuma akses biasa, ga ada bedanya dengan operator lainnya. Lucunya, info layanan yang kalian tunjukin masih dapet premium lho pic.twitter.com/omfMBT0Mbl",1,0,0,Indonesian,https://twitter.com/the_congi/status/1012620896723324929
Jun 29,@the_congi,"@IndosatCare ni layanan Free premium akun @SpotifyID udah abis masa kerjasamanya ya? welah padahal udah bela2in pake postpaid L  sayang banget, padahal itu nilai lebih daripada layanan operator lain lho",1,1,0,Indonesian,https://twitter.com/the_congi/status/1012612472229040128
Jun 29,@robertusdev,"@IndosatCare Halo, saya ingin berlangganan spotify, karena saat ini saya masih menggunakan paket freedom combo. Sudah saya ikuti prosesnya, tapi mentok di SMS Verifikasi, mohon dibantu aktivasi apabila bisa.pic.twitter.com/4FJkZkWHjh",1,0,0,Indonesian,https://twitter.com/robertusdev/status/1012594937173442560
Jun 29,@arissetyawaan,"@indosatcare min, kartu indosat yang sudah habis masa aktif/hangus apa bisa di aktifkan lagi? nomor penting ini.",3,0,0,Indonesian,https://twitter.com/arissetyawaan/status/1012534409923158016
Jun 29,@utsmansha,@IndosatCare mas/mba apa indosat sedang gangguan? Sudah beberapa hari kecepatan download hanya 50kbps padahal jaringan sudah 4G. Mohon solusi. Terimakasih,0,0,1,Indonesian,https://twitter.com/utsmansha/status/1012456665734496257
Jun 28,@IndosatCare,"Hai kak, Sudah kami bantu proses lebih lanjut. Mohon dapat menunggu update info selanjutnya dari kami kak. ^ Tito",1,1,0,Indonesian,https://twitter.com/IndosatCare/status/1012371101123563520
Jun 28,@rizkaalivia,Yang ini?pic.twitter.com/e2TrHc0TnA,1,1,2,,https://twitter.com/rizkaalivia/status/1012346066077773824
Jun 28,@Rendslts,Kok kek kenal admin nya ya hmmm @Pramudita_26 @validaachsani_ @dyanawidyana,2,0,1,Indonesian,https://twitter.com/Rendslts/status/1012333861169057795
Jun 28,@Rendslts,"@IndosatCare mba sabarku ki koyo kulonprogo ono wates e , aku wes kere mba , nek pulsa ku tok sedot i terus po ra tambah mlarat aku :)",2,1,2,Indonesian,https://twitter.com/Rendslts/status/1012321339921743872
Jun 28,@BobbyChandra01,"@IndosatCare Sampai sekrang Quota Rollover nya tidak masuk, dan saya tlp ke CS 02154388888, sudah 3 kali, hanya blg sedang di proses tapi tidak masuk2 sampai sekarang. Mohon segera di proses dan berikan feedback ke saya. Terima kasihhttps://twitter.com/BobbyChandra01/status/1012291815007870976 …",0,0,0,Indonesian,https://twitter.com/BobbyChandra01/status/1012292519684526080
Jun 28,@didi_suhadi,"komplen nih,,ikutan paket 1 Giga sehari dgn pulsa save, kuota habis tdk ada pemberitahuan main potong pulsa aja nih",0,0,1,Indonesian,https://twitter.com/didi_suhadi/status/1012185074333151232
Jun 28,@risafadilar,Ga guna juga :) lah pulsanya aja udh di sedot ampe 0:) dah lah gausa sy juga udh beli pulsa lg,0,0,1,Indonesian,https://twitter.com/risafadilar/status/1012141562569023488
Jun 28,@traveling_mood,"@IndosatCare bayar tagihan pascabayar bagaimana ya? Saya coba lewat bca ""sudah lunas"" katanya. Di bill statement blum muncul, email pun saya tidak dapat. Mohon pencerahannya.pic.twitter.com/zrlZ8yn0J9",1,0,0,Indonesian,https://twitter.com/traveling_mood/status/1012115805838774274
Jun 27,@Ali_Farghani,"@IndosatCare saya lihat di tab reply Anda banyak komplain serupa yg diposting setelah saya sudah ditanggapi & diproses, knp komplain saya belum ada tanggapan ya?https://twitter.com/Ali_Farghani/status/1011850071644594176 …",0,0,0,Indonesian,https://twitter.com/Ali_Farghani/status/1011967091493126144
Jun 29,@akbarriyan,@IndosatCare ini paket inet XL? Rasa 2g.. bayar aja mahal inetnya gk menjamin.. seharusnya ada kualitas ada harga.. ini mah sama aja pic.twitter.com/0CM9oEBbpf,0,0,0,Indonesian,https://twitter.com/akbarriyan/status/1012707714177224706
Jun 29,@gulagarembata,@IndosatCare woeeyy!! Nggausah kebanyakan campaign. Mending benerin sinyal. 2018 masih aja naik turun ilang-ilangan. Provider paling baru aja stabil di 4G tuh. Elu mah masih aja ilang2an..pic.twitter.com/tf842QhPii,1,0,0,Indonesian,https://twitter.com/gulagarembata/status/1012705809271148544
Jun 29,@cunpey,"@IndosatCare Account Spotify saya berubah mnjadi Spotify Free pdhl sebelumnya Premium, saya berlangganan Indosat Postpaid Freedom Combo XLpic.twitter.com/PFUohiaXu3",0,0,0,Indonesian,https://twitter.com/cunpey/status/1012694741002014720
Jun 29,@belleniums,"@IndosatCare mba/mas ini kenapa ya, saya mau daftarin paket kok ga direspon-respon ya? mohon ditindak lanjuti. thankspic.twitter.com/pSsxWuwzSQ",1,0,0,Indonesian,https://twitter.com/belleniums/status/1012684017848602624
Jun 29,@dewiaprilias,"Mungkin bisa dicek tanggal 16 juni 2018, paketan saya apa panggilan keluar apa pulsa yg terpotong berapa karna sampai saat ini, blm ada ganti rugi, pdhl jelas2 itu nomer im3 dan sy tdk terhubung lagi pd tgl yg sama karna tersedot semua pulsanya @aduanBRTI aduan saya baru diresponpic.twitter.com/V2Lgz5I0dw",1,0,0,Indonesian,https://twitter.com/dewiaprilias/status/1012660443595227136
Jun 29,@cunleng,@IndosatCare  padahal baru ganti kartu 4 malam yg lalu dan sudah hari/malam di kantor kondisinya seperti di bawah ini.pic.twitter.com/dgIAeYvU5v,1,0,0,Indonesian,https://twitter.com/cunleng/status/1012659604268838912
Jun 29,@ericnaldo,@IndosatCare hai min.. Mengapa spotify premium saya gini ya? Indosat tidak kerjasama lagi sama spotify? Username spotify saya 085781231228. Dari premium jadi free. How?pic.twitter.com/aWnS7fqlM4,1,0,0,Indonesian,https://twitter.com/ericnaldo/status/1012649703597457408
